feature_ID	gene_symbol	chromosome
ENSRNOG00000055401	Kcnc1	1
ENSRNOG00000055408	Gcat	7
ENSRNOG00000055413	Litafd	10
ENSRNOG00000055420	Or8g4	8
ENSRNOG00000055424	Polr2k-ps2	1
ENSRNOG00000055433	Trim46	2
ENSRNOG00000055439	AABR07008608.1	2
ENSRNOG00000055446	Amfr	19
ENSRNOG00000055450	Ckmt2	2
ENSRNOG00000055454	Arl13a	X
ENSRNOG00000055466	Derl2	10
ENSRNOG00000055471	Ywhah	14
ENSRNOG00000055481	Ankrd7	4
ENSRNOG00000055484	Nop10l1	3
ENSRNOG00000055485		X
ENSRNOG00000055496	Zfp599	8
ENSRNOG00000055499	Grid1	16
ENSRNOG00000055506	Mageb10	1
ENSRNOG00000055519	Zfp84	1
ENSRNOG00000055524	Trip10	9
ENSRNOG00000055525	Kmt2b	1
ENSRNOG00000055527	Arap3	18
ENSRNOG00000055530	Panx2	7
ENSRNOG00000055531	Hps5	1
ENSRNOG00000055534	Slpi-ps2	3
ENSRNOG00000055547	Prkn	1
ENSRNOG00000055557	Tktl1	X
ENSRNOG00000055564	C3h11orf96	3
ENSRNOG00000055567	Fmnl2	3
ENSRNOG00000055572	Idh3g	X
ENSRNOG00000055579	Tmbim6	7
ENSRNOG00000055581	Tarm1	1
ENSRNOG00000055583	Ttyh3	12
ENSRNOG00000055586	LOC134481084	11
ENSRNOG00000055597	Hdac7	7
ENSRNOG00000055604	LOC100911229	16
ENSRNOG00000055608	Zfp94l1	1
ENSRNOG00000055631	Zfp280d	8
ENSRNOG00000055641	Dnase1l1	X
ENSRNOG00000055647	Rbfa	18
ENSRNOG00000055648	Haus7	X
ENSRNOG00000055650	Pou2f2	1
ENSRNOG00000055661	Ipo11	6
ENSRNOG00000055672	Gpx2	6
ENSRNOG00000055673	Gpr52	13
ENSRNOG00000055677	Antxrl3	16
ENSRNOG00000055680	Vsig10l2	8
ENSRNOG00000055684	Wap	14
ENSRNOG00000055714	Ak7	6
ENSRNOG00000055716	Oscar	1
ENSRNOG00000055721	Rnf128	X
ENSRNOG00000055728	Plp2l1	9
ENSRNOG00000055751	P3h2	11
ENSRNOG00000055756	Bcap31	X
ENSRNOG00000055761	Zfp574	1
ENSRNOG00000055779	Tdrd7	5
ENSRNOG00000055790	Nup210l	2
ENSRNOG00000055822	Xlr4a	X
ENSRNOG00000055829	AABR07053830.1	3
ENSRNOG00000055846	AABR07013065.1	2
ENSRNOG00000055849	Lpcat2b	14
ENSRNOG00000055858	Myb	1
ENSRNOG00000055860	Arl8b	4
ENSRNOG00000055899	Ccdc121	6
ENSRNOG00000055909	Apoa4	8
ENSRNOG00000055911	LOC100361259	14
ENSRNOG00000055915	Ago1	5
ENSRNOG00000055917	Trim27	17
ENSRNOG00000055925	Zc3h7b	7
ENSRNOG00000055933	Kdf1	5
ENSRNOG00000055934	Dmkn	1
ENSRNOG00000055936	Trnp1	5
ENSRNOG00000055939	Zcchc18	X
ENSRNOG00000055950	Vom1r102	4
ENSRNOG00000055962	Bgn	X
ENSRNOG00000055984	Adrm1	3
ENSRNOG00000055986	Ttc23l	2
ENSRNOG00000055991	Tmprss11d	14
ENSRNOG00000055994	AABR07029741.3	5
ENSRNOG00000055996	Muc5ac	1
ENSRNOG00000056001	Sftpd	16
ENSRNOG00000056007	Hspd1l2	5
ENSRNOG00000056009	Rab11fip5	4
ENSRNOG00000056012	Syt16	6
ENSRNOG00000056017	Bcl7a	12
ENSRNOG00000056024	Bnip2	8
ENSRNOG00000056036	Zfp51	1
ENSRNOG00000056038	Ehbp1l1	1
ENSRNOG00000056041	Ipo8	4
ENSRNOG00000056051	AABR07070816.3	8
ENSRNOG00000056062	Zfp790l2	1
ENSRNOG00000056069	Kif11	1
ENSRNOG00000056087	Erich2	3
ENSRNOG00000056092	Hephl1	8
ENSRNOG00000056098	Tfpt	1
ENSRNOG00000056106	Dip2b	7
ENSRNOG00000056110	Or8k25	3
ENSRNOG00000056118	Cic	1
ENSRNOG00000056128	AABR07064719.2	6
ENSRNOG00000056135	Tsc22d3	X
ENSRNOG00000056141	Matn3	6
ENSRNOG00000056148	Nudcd3	14
ENSRNOG00000056151	Rasgrf2	2
ENSRNOG00000056156	Maco1	5
ENSRNOG00000056162	Mrfap1	14
ENSRNOG00000056174	Pdzd4	X
ENSRNOG00000056177	Ccdc144b	2
ENSRNOG00000056184	Lrp2	3
ENSRNOG00000056207	Capza2	4
ENSRNOG00000056208	Catsper1	1
ENSRNOG00000056209	Exo1	13
ENSRNOG00000056216	Casp7	1
ENSRNOG00000056219	Olr1	4
ENSRNOG00000056223	Tfb1m	1
ENSRNOG00000056226	Cenpq	9
ENSRNOG00000056228	Atp10a	1
ENSRNOG00000056243	ST7	4
ENSRNOG00000056246	Gls	9
ENSRNOG00000056248	Marf1	10
ENSRNOG00000056255	Or9g10	3
ENSRNOG00000056257	Cacng7	1
ENSRNOG00000056258	Dsc1	18
ENSRNOG00000056277	Adam34l	16
ENSRNOG00000056280	Rps26-ps4	9
ENSRNOG00000056297	Fmnl3	7
ENSRNOG00000056325	Mocs2	2
ENSRNOG00000056330	Cnbd1	5
ENSRNOG00000056332	Miga1	2
ENSRNOG00000056337	Crtc2	2
ENSRNOG00000056343	Lats2	15
ENSRNOG00000056358	Ccdc27	5
ENSRNOG00000056362	Ttll13	1
ENSRNOG00000056369	Rgs21	13
ENSRNOG00000056371	Pik3ca	2
ENSRNOG00000056374	Zfp933	5
ENSRNOG00000056376	Dusp22	17
ENSRNOG00000056396	AABR07006120.1	1
ENSRNOG00000056400	Hhipl2	13
ENSRNOG00000056407	Cfap73	12
ENSRNOG00000056409	AABR07070669.1	8
ENSRNOG00000056413	Spata31d3	17
ENSRNOG00000056435	Cmc4	18
ENSRNOG00000056446	Endou	7
ENSRNOG00000056457	Gpd1	7
ENSRNOG00000056458	Cep290	7
ENSRNOG00000056462	Tmf1	4
ENSRNOG00000056463	Ralgds-ps4	16
ENSRNOG00000056476	LOC120094289	8
ENSRNOG00000056487	Oxr1	7
ENSRNOG00000056493	Mybpc1	7
ENSRNOG00000056519	Ctsql1	17
ENSRNOG00000056524	Abcd1	X
ENSRNOG00000056532	AC126292.3	5
ENSRNOG00000056537	Catspere	13
ENSRNOG00000056550	Epb41l4b	5
ENSRNOG00000056553	Rdh12	6
ENSRNOG00000056558	Gabra3	X
ENSRNOG00000056562	Olfml1	1
ENSRNOG00000056574	Tigit	11
ENSRNOG00000056580	En1	13
ENSRNOG00000056582	Cpsf4l	10
ENSRNOG00000056585	Fscn1	12
ENSRNOG00000056596	Alas1	8
ENSRNOG00000056610	Cog5	6
ENSRNOG00000056612	Unc13c	8
ENSRNOG00000056617	Zswim8	15
ENSRNOG00000056621		14
ENSRNOG00000056637	Abhd16a	20
ENSRNOG00000056643	Cdh8	19
ENSRNOG00000056647	Ascc1	20
ENSRNOG00000056651	C1h19orf33	1
ENSRNOG00000056654	Dnaaf4	8
ENSRNOG00000056658	Xylt1	1
ENSRNOG00000056659	Mecp2	X
ENSRNOG00000056678	Nckap5l	7
ENSRNOG00000056697	Kcnab1	2
ENSRNOG00000056701	Gtf2a2	8
ENSRNOG00000056703	Atrx	X
ENSRNOG00000056708	Nkapl	17
ENSRNOG00000056714	Sla	7
ENSRNOG00000056716	Zbtb20	11
ENSRNOG00000056721	Fancm	6
ENSRNOG00000056728	G6pd	X
ENSRNOG00000056733	Cyp2c66	1
ENSRNOG00000056735	Zc4h2	X
ENSRNOG00000056740	Cylc1	X
ENSRNOG00000056753	Hectd2	1
ENSRNOG00000056756	Actn1	6
ENSRNOG00000056765	Rpl10	X
ENSRNOG00000056767	Ankrd36	14
ENSRNOG00000056768	AABR07035428.2	12
ENSRNOG00000056772	Col4a6	X
ENSRNOG00000056781	Cfap221	13
ENSRNOG00000056783	Cd69	4
ENSRNOG00000056786	Piezo1	19
ENSRNOG00000056793	Hsf5	10
ENSRNOG00000056817	Muc6	1
ENSRNOG00000056819	Susd1	5
ENSRNOG00000056826	Arap2	14
ENSRNOG00000056836	Cav1	4
ENSRNOG00000056837	Abr	10
ENSRNOG00000056845	Ct47b1	X
ENSRNOG00000056847	Gsta3	9
ENSRNOG00000056853	Psma7	3
ENSRNOG00000056870	Gdi1	X
ENSRNOG00000056889	Vps33a	12
ENSRNOG00000056894	St6galnac3	2
ENSRNOG00000056900	AABR07015525.1	14
ENSRNOG00000056904	Gtf3c2	6
ENSRNOG00000056907	Nipbl	2
ENSRNOG00000056915	Ptprq	7
ENSRNOG00000056940	Cited2	1
ENSRNOG00000056944	Arhgap24	14
ENSRNOG00000056946	Scaf1	1
ENSRNOG00000056947	LOC134478918	16
ENSRNOG00000056954	Inpp5k	10
ENSRNOG00000056955	Bicdl1	12
ENSRNOG00000056956	Thap1	16
ENSRNOG00000056962	Nat8b	4
ENSRNOG00000056983	Trex2	X
ENSRNOG00000056984	Baz2b	3
ENSRNOG00000056996	Cfap65	9
ENSRNOG00000057003	Cdiptos	1
ENSRNOG00000057031	Six3	6
ENSRNOG00000057040	Spns2	10
ENSRNOG00000057042	Pcca	15
ENSRNOG00000057044	Garnl3	3
ENSRNOG00000057056	Rab5al1	9
ENSRNOG00000057058	Cd300a	10
ENSRNOG00000057061	Hoxa13	4
ENSRNOG00000057072	Slc12a3	19
ENSRNOG00000057078	Ddit4	20
ENSRNOG00000057091	Got2-ps6	X
ENSRNOG00000057094	Or5b104	1
ENSRNOG00000057096	Gnai1	4
ENSRNOG00000057102	Pafah1b2	8
ENSRNOG00000057116	Pex19	13
ENSRNOG00000057125	Ddr1	20
ENSRNOG00000057127	Zg16b	10
ENSRNOG00000057147	Praf2	X
ENSRNOG00000057153	Pla1a	11
ENSRNOG00000057156	LOC102551497	11
ENSRNOG00000057159	Rsl1	2
ENSRNOG00000057162	Smokwl3	7
ENSRNOG00000057165	AABR07034730.3	11
ENSRNOG00000057173	Lipn	1
ENSRNOG00000057180	Gpx5	17
ENSRNOG00000057186	Kctd5	10
ENSRNOG00000057194	Tars2	2
ENSRNOG00000057221	Scn3b	8
ENSRNOG00000057231	Ddx3y	Y
ENSRNOG00000057245	Rbbp8nl	3
ENSRNOG00000057254	Clec2m	4
ENSRNOG00000057256	Slc19a3	9
ENSRNOG00000057264	Spmip11	7
ENSRNOG00000057284	Cenpb	3
ENSRNOG00000057290	Tmem168	4
ENSRNOG00000057315	Kcnh3	7
ENSRNOG00000057322	Efna3	2
ENSRNOG00000057335	Clec1b	4
ENSRNOG00000057367	Glud1	16
ENSRNOG00000057378	Clec16a	10
ENSRNOG00000057384	Nfatc2ip	1
ENSRNOG00000057390	AABR07030143.1	10
ENSRNOG00000057392	AABR07042859.1	19
ENSRNOG00000057404	Slc47a1	10
ENSRNOG00000057410	Klrb1	4
ENSRNOG00000057416	Zfp763	7
ENSRNOG00000057443	Nos2	10
ENSRNOG00000057447	Kri1	8
ENSRNOG00000057451	Itga5	7
ENSRNOG00000057454	Cldn25	8
ENSRNOG00000057458	Oip5	3
ENSRNOG00000057464	Fmr1	X
ENSRNOG00000057469	LOC134484021	X
ENSRNOG00000057470	Pla2g12a	2
ENSRNOG00000057501	Fam81a	8
ENSRNOG00000057542	Zfp488	16
ENSRNOG00000057554	Stk31	4
ENSRNOG00000057556	Pdzrn3	4
ENSRNOG00000057557	Prlr	2
ENSRNOG00000057569	Ahnak	1
ENSRNOG00000057578	Prodh2	1
ENSRNOG00000057616	Ptch2	5
ENSRNOG00000057619	Hic1	10
ENSRNOG00000057620	Slc6a8	X
ENSRNOG00000057622	Rbm41	X
ENSRNOG00000057623	Copb1	1
ENSRNOG00000057626	Kif1b	5
ENSRNOG00000057628	Slc5a6	6
ENSRNOG00000057643	Klri2	4
ENSRNOG00000057644	Gmcl1-ps1	X
ENSRNOG00000057645	Micb	1
ENSRNOG00000057653	AABR07005806.1	16
ENSRNOG00000057670	Vom1r57	1
ENSRNOG00000057676	Polr2m	8
ENSRNOG00000057677	Rpl30l1	13
ENSRNOG00000057692	Tesl1	X
ENSRNOG00000057701	Myom1	9
ENSRNOG00000057702	Insrr	2
ENSRNOG00000057703	Cabp7	14
ENSRNOG00000057706	Kdm5c	X
ENSRNOG00000057711	Cmtm1	19
ENSRNOG00000057713	Cav2	4
ENSRNOG00000057716	Sgcz	16
ENSRNOG00000057729	Strip2	4
ENSRNOG00000057740	Ccdc148	3
ENSRNOG00000057750	AABR07018058.1	15
ENSRNOG00000057751	Gdf2	16
ENSRNOG00000057753	Nup62cl	X
ENSRNOG00000057754	Tcf12	8
ENSRNOG00000057755	Ndst2	15
ENSRNOG00000057756	Osbpl2	3
ENSRNOG00000057760	Stil	5
ENSRNOG00000057761	Ttf2	2
ENSRNOG00000057769	Oas1h	12
ENSRNOG00000057774	Txnl4a	18
ENSRNOG00000057794	Adamts5	11
ENSRNOG00000057806	Trpm7	3
ENSRNOG00000057813	Ift172	6
ENSRNOG00000057814	Nsdhl	X
ENSRNOG00000057815	Ccdc191	11
ENSRNOG00000057817	Epb41l1	3
ENSRNOG00000057823	Ubc	12
ENSRNOG00000057826	Diaph2	X
ENSRNOG00000057827	Cirop	15
ENSRNOG00000057832	Rnf125	18
ENSRNOG00000057848	Cacng8	1
ENSRNOG00000057855	F5	13
ENSRNOG00000057862	Rsph1	20
ENSRNOG00000057865	Prss16	17
ENSRNOG00000057867	Mns1	8
ENSRNOG00000057880	Myh11	10
ENSRNOG00000057881	Sppl2b	7
ENSRNOG00000057901	Zfp707l1	7
ENSRNOG00000057934	Tmx1	6
ENSRNOG00000057945	Fancg	5
ENSRNOG00000057953	Cox7b2	14
ENSRNOG00000057957	Crybg2	5
ENSRNOG00000057966	Smim31	16
ENSRNOG00000057988	Pfkm	7
ENSRNOG00000057989	Zp2	1
ENSRNOG00000057996	Phactr3	3
ENSRNOG00000057998	Cmtm2b	19
ENSRNOG00000058003	Spon1	1
ENSRNOG00000058006	Sncg	16
ENSRNOG00000058007	Nde1	10
ENSRNOG00000058011	AABR07018244.2	15
ENSRNOG00000058030	Zfp748-ps1	1
ENSRNOG00000058039	Acta2	1
ENSRNOG00000058050	Mtfr2	1
ENSRNOG00000058057	Uggt2	15
ENSRNOG00000058058	Sbp	10
ENSRNOG00000058068	Obscn	10
ENSRNOG00000058082	Or10g9	8
ENSRNOG00000058087	Lilrc2	1
ENSRNOG00000058089	Etdc	X
ENSRNOG00000058091	LOC102547035	18
ENSRNOG00000058094	Lyst	17
ENSRNOG00000058111	Itga2	2
ENSRNOG00000058120	Tinag	8
ENSRNOG00000058125	Or6c1i-ps1	7
ENSRNOG00000058130	Pym1	7
ENSRNOG00000058133	Ppm1n	1
ENSRNOG00000058136	Vom1r90	4
ENSRNOG00000058143	Or12e13b	3
ENSRNOG00000058156	Zdhhc18	5
ENSRNOG00000058157	Ldlrad3	3
ENSRNOG00000058172	AC099183.3	10
ENSRNOG00000058173	Sox3	X
ENSRNOG00000058183	Tmem258l4	5
ENSRNOG00000058186	Errfi1	5
ENSRNOG00000058193	Slc27a6	18
ENSRNOG00000058202	Ppp2r2c	14
ENSRNOG00000058243	Rfx8	9
ENSRNOG00000058249	Pgk1	X
ENSRNOG00000058271	Chpt1	7
ENSRNOG00000058275	Spef2	2
ENSRNOG00000058285	Nme8	17
ENSRNOG00000058286	Vom2r19l1	1
ENSRNOG00000058288	Tcf19	20
ENSRNOG00000058308	Asic2	10
ENSRNOG00000058316	Mospd1l1	14
ENSRNOG00000058317	Pnck	X
ENSRNOG00000058329	Prrx2	3
ENSRNOG00000058333	Rhox4g	X
ENSRNOG00000058337	Plcb2	3
ENSRNOG00000058340	Krt79	7
ENSRNOG00000058359	Fkbp8	16
ENSRNOG00000058386	Golt1b	4
ENSRNOG00000058388	Zfp36	1
ENSRNOG00000058393	Taf15	10
ENSRNOG00000058412	Morf4l1	8
ENSRNOG00000058422	Pirb	1
ENSRNOG00000058423	Pnma5	X
ENSRNOG00000058430	Bcdin3d	7
ENSRNOG00000058434	Cfap99	14
ENSRNOG00000058436	LOC108348215	1
ENSRNOG00000058439	Fam50a	X
ENSRNOG00000058457	Chtopl1	4
ENSRNOG00000058461	Sfpq	5
ENSRNOG00000058470	Col12a1	8
ENSRNOG00000058476	Mast2	5
ENSRNOG00000058478	Mapk8ip1	3
ENSRNOG00000058497	Fdxr	10
ENSRNOG00000058500	Fcgr2al1	13
ENSRNOG00000058513	Eif6-ps1	14
ENSRNOG00000058522	Atosa	8
ENSRNOG00000058539	Ccnb1	2
ENSRNOG00000058545	Arhgap4	X
ENSRNOG00000058560	Col2a1	7
ENSRNOG00000058561	Srrm2	10
ENSRNOG00000058563	Spdye4	12
ENSRNOG00000058567	Or5m10b	3
ENSRNOG00000058572	Nek9	6
ENSRNOG00000058580	Paip1	2
ENSRNOG00000058586	Tyro3	3
ENSRNOG00000058588	Nfxl1	14
ENSRNOG00000058590	Iglc1	11
ENSRNOG00000058593	Zbtb1	6
ENSRNOG00000058597	Lcn5	3
ENSRNOG00000058609	Palmd	2
ENSRNOG00000058618	Dcst2	2
ENSRNOG00000058626	Kcnh8	9
ENSRNOG00000058628	Vom1r96	4
ENSRNOG00000058643	Zfp281	13
ENSRNOG00000058645	Tnc	5
ENSRNOG00000058646	Zfp36l1	6
ENSRNOG00000058648	AABR07045341.1	20
ENSRNOG00000058652	Akp3	9
ENSRNOG00000058653	Tmem52b	4
ENSRNOG00000058654	Mex3a	2
ENSRNOG00000058658	Mtch2	3
ENSRNOG00000058662	Ano8	16
ENSRNOG00000058663	Suz12	10
ENSRNOG00000058664	Usp9y	Y
ENSRNOG00000058681	Tsga10	9
ENSRNOG00000058692	Slc26a4	6
ENSRNOG00000058694	Alg5	2
ENSRNOG00000058714	Klre1	4
ENSRNOG00000058724	Thap6	14
ENSRNOG00000058733	Asap1	7
ENSRNOG00000058739	Snn	10
ENSRNOG00000058742	Pkhd1	9
ENSRNOG00000058752	Popdc2	11
ENSRNOG00000058755	Tgm5	3
ENSRNOG00000058775	Ly49s7	4
ENSRNOG00000058780	Igfbp1	14
ENSRNOG00000058785	Ccdc142	4
ENSRNOG00000058790	Fam120b	1
ENSRNOG00000058805	Aida	13
ENSRNOG00000058841	Bag5	6
ENSRNOG00000058842	Sptbn2	1
ENSRNOG00000058856	Tslp	18
ENSRNOG00000058866	Myo5a	8
ENSRNOG00000058870	Mroh7	5
ENSRNOG00000058882	Emd	X
ENSRNOG00000058886	AABR07007675.2	2
ENSRNOG00000058891	Cys1	6
ENSRNOG00000058898	Nedd4	8
ENSRNOG00000058904	Tex13b	X
ENSRNOG00000058906	Ptprh	1
ENSRNOG00000058908	Hmgb1l2	16
ENSRNOG00000058909	Rps9	1
ENSRNOG00000058912		20
ENSRNOG00000058914	Rbx1	7
ENSRNOG00000058916	Ccdc65	7
ENSRNOG00000058932	Zfp202	8
ENSRNOG00000058938	Camkv	8
ENSRNOG00000058939	Spem2	10
ENSRNOG00000058940	Rab11fip1	16
ENSRNOG00000058952	AABR07037896.1	X
ENSRNOG00000058960	Msantd5l1	10
ENSRNOG00000058973	Atad2b	6
ENSRNOG00000058975	Iqsec2	X
ENSRNOG00000058976	Prss28l-ps1	10
ENSRNOG00000058978	Or10s1	8
ENSRNOG00000058983	Gata5	3
ENSRNOG00000058991	AABR07016640.3	14
ENSRNOG00000059005	Kcnj1	8
ENSRNOG00000059008	Socs7	10
ENSRNOG00000059010	Rnf212	14
ENSRNOG00000059015	Triobp	7
ENSRNOG00000059016	Tspan12	4
ENSRNOG00000059019	AABR07027339.1	17
ENSRNOG00000059043	Itch	3
ENSRNOG00000059044	AABR07017768.6	15
ENSRNOG00000059050	AABR07001416.1	7
ENSRNOG00000059055	Hsbp1l1	18
ENSRNOG00000059057	Shld2	16
ENSRNOG00000059059	Skp2	2
ENSRNOG00000059061	Uqcr10	14
ENSRNOG00000059073	Slamf1	13
ENSRNOG00000059074	LOC134484273	1
ENSRNOG00000059097	Ddx60	16
ENSRNOG00000059140	Myo1g	14
ENSRNOG00000059142	Dtwd2	18
ENSRNOG00000059160	Rex2l4	5
ENSRNOG00000059166	Ldb3	16
ENSRNOG00000059182	Klrh1	4
ENSRNOG00000059195	AABR07060591.1	4
ENSRNOG00000059202	Mia3	13
ENSRNOG00000059207	Oas3	12
ENSRNOG00000059215	Slc66a2	18
ENSRNOG00000059219	Myo15a	10
ENSRNOG00000059224	Reps1	1
ENSRNOG00000059227	Akap3	4
ENSRNOG00000059229	Or10g9b	8
ENSRNOG00000059237	Clul1	9
ENSRNOG00000059240	Gsdmdl1	7
ENSRNOG00000059243	AABR07051787.1	3
ENSRNOG00000059245	Rad51b	6
ENSRNOG00000059251	1700020N01Rikl	1
ENSRNOG00000059260	Sptbn5	3
ENSRNOG00000059268	Ppp1r10	20
ENSRNOG00000059276	Firrm	13
ENSRNOG00000059295	Selenoi	6
ENSRNOG00000059297	Adam21	16
ENSRNOG00000059303	LOC102552318	1
ENSRNOG00000059322	N4bp2l1	12
ENSRNOG00000059326	Abca9	10
ENSRNOG00000059330	Cyp2c6_v1-ps2	1
ENSRNOG00000059334	Fbxl3	15
ENSRNOG00000059344	Tpcn1	12
ENSRNOG00000059348	Ube2b	10
ENSRNOG00000059350	Ppp1r3a	4
ENSRNOG00000059381	Mrps6	11
ENSRNOG00000059386	Nudt19	1
ENSRNOG00000059401	Ccdc40	10
ENSRNOG00000059402	Itgb1bp1	6
ENSRNOG00000059408	Prr12	1
ENSRNOG00000059415		17
ENSRNOG00000059428	Rps2-ps44	5
ENSRNOG00000059441	LOC100912266	2
ENSRNOG00000059442	Pde12	16
ENSRNOG00000059445	Aifm2	20
ENSRNOG00000059453	Fcsk	19
ENSRNOG00000059456	Grk3	12
ENSRNOG00000059458	Tbc1d22b	20
ENSRNOG00000059461	B4galt1	5
ENSRNOG00000059463	Slc39a1	2
ENSRNOG00000059474	Mob1a	4
ENSRNOG00000059479	Adcy1	14
ENSRNOG00000059480	Supt20h	2
ENSRNOG00000059485	Cdkl3	10
ENSRNOG00000059491	Fgd4	11
ENSRNOG00000059492	Zfp160	1
ENSRNOG00000059500	Cdkn1c	1
ENSRNOG00000059507	Lamc3	3
ENSRNOG00000059510	Amph	17
ENSRNOG00000059513	Znf773	1
ENSRNOG00000059519	Bbox1	3
ENSRNOG00000059538	Clec2g	4
ENSRNOG00000059540	Gcnt3	8
ENSRNOG00000059550	Ppp1r8	5
ENSRNOG00000059552	Zkscan5	12
ENSRNOG00000059563	AABR07030796.1	10
ENSRNOG00000059568	Ugt3a1	2
ENSRNOG00000059572	Tsen34	1
ENSRNOG00000059579	Gpt2	19
ENSRNOG00000059589	Lmbr1	4
ENSRNOG00000059593	Cetn2	X
ENSRNOG00000059604	Loricrin	2
ENSRNOG00000059605	Ddn	7
ENSRNOG00000059611	Or4d5	8
ENSRNOG00000059615	Exoc6b	4
ENSRNOG00000059618	Scarf1	10
ENSRNOG00000059622	Pigb	8
ENSRNOG00000059640	Ccl28	2
ENSRNOG00000059641	RGD1564480	X
ENSRNOG00000059655	Ruvbl1-ps1	X
ENSRNOG00000059659	Zfand3	20
ENSRNOG00000059683	Mpp2	10
ENSRNOG00000059697	LOC102557137	X
ENSRNOG00000059702	Tex9	8
ENSRNOG00000059705	Elmo1	17
ENSRNOG00000059714	Hsp90aa1	6
ENSRNOG00000059715	Cc2d2a	14
ENSRNOG00000059720	Syp	X
ENSRNOG00000059733	Nlrp4al1	7
ENSRNOG00000059741	Tmc4	1
ENSRNOG00000059750	C2h1orf54	2
ENSRNOG00000059753	Gys2	4
ENSRNOG00000059765	Asic1	7
ENSRNOG00000059786	LOC100360574	1
ENSRNOG00000059790	Krt78	7
ENSRNOG00000059793	Rab37	10
ENSRNOG00000059799	Ficd	12
ENSRNOG00000059801	Lima1	7
ENSRNOG00000059810	Txnrd3	4
ENSRNOG00000059827	6330403K07Rikl	10
ENSRNOG00000059837	Cdkn2a	5
ENSRNOG00000059840	Unc5a	17
ENSRNOG00000059843	LOC100909680	6
ENSRNOG00000059857	Rnd1	7
ENSRNOG00000059862	Avpr2	X
ENSRNOG00000059865	Dnah12	16
ENSRNOG00000059870	Hoxa11	4
ENSRNOG00000059875	Zfyve26	6
ENSRNOG00000059876	Fsd1l	5
ENSRNOG00000059878	Rad51ap1	4
ENSRNOG00000059880	Rubcn	11
ENSRNOG00000059890	Clec2d2	4
ENSRNOG00000059891	Mrgbp	3
ENSRNOG00000059894	Hmmr	10
ENSRNOG00000059897	Gjb5	5
ENSRNOG00000059900	Bst2	16
ENSRNOG00000059903	Thbs3	2
ENSRNOG00000059919	Mtg2	3
ENSRNOG00000059947	Sdc1	6
ENSRNOG00000059956	Bcl6b	10
ENSRNOG00000059957	AABR07021734.1	13
ENSRNOG00000059961	Rapgef3	7
ENSRNOG00000059965	Or4p4	3
ENSRNOG00000059968	Jak2	1
ENSRNOG00000059984	Dll1	1
ENSRNOG00000059992	Siglecl1	1
ENSRNOG00000059997	Brip1	10
ENSRNOG00000060002	AC115670.2	17
ENSRNOG00000060008	Cog7	1
ENSRNOG00000060010	Ss18l1	3
ENSRNOG00000060020	C1ql4	7
ENSRNOG00000060021	Txlnb	1
ENSRNOG00000060045	Pi4ka	11
ENSRNOG00000060048	Eif2s3y	Y
ENSRNOG00000060052	Tdrd15	6
ENSRNOG00000060054	Doc2b	10
ENSRNOG00000060061	Sowaha	10
ENSRNOG00000060063	Naa10	X
ENSRNOG00000060087	Adra1b	10
ENSRNOG00000060098	Ptms	4
ENSRNOG00000060100	Knl1	3
ENSRNOG00000060105	Astn2	5
ENSRNOG00000060107	Dnajb14	2
ENSRNOG00000060120	Selenoo	7
ENSRNOG00000060123	Kifc2	7
ENSRNOG00000060129	Zfp655	12
ENSRNOG00000060136	LOC120098145	1
ENSRNOG00000060137	AABR07037489.1	X
ENSRNOG00000060141	Epdr1	17
ENSRNOG00000060144	Ankle2	12
ENSRNOG00000060146	Six5	1
ENSRNOG00000060153	Spry3	12
ENSRNOG00000060154	Ddx23	7
ENSRNOG00000060168	Prkx	X
ENSRNOG00000060175	Tsen2	4
ENSRNOG00000060179	Gpc3	X
ENSRNOG00000060185	Kansl2	7
ENSRNOG00000060193	Prr29	10
ENSRNOG00000060205	LOC120095334	10
ENSRNOG00000060206	Zfp592	1
ENSRNOG00000060217	Or5ap2	3
ENSRNOG00000060221	Or8d6	8
ENSRNOG00000060237	Inhbb	13
ENSRNOG00000060241	Klra17	4
ENSRNOG00000060245	C14h4orf36	14
ENSRNOG00000060246	Klrd1	4
ENSRNOG00000060248	Chchd6	4
ENSRNOG00000060260	Or5m10	3
ENSRNOG00000060262	Prps1	X
ENSRNOG00000060266	Exoc2	17
ENSRNOG00000060269	Vwce	1
ENSRNOG00000060278	Cpg1	6
ENSRNOG00000060281	AABR07031691.1	18
ENSRNOG00000060288	Eif3el1	1
ENSRNOG00000060293	Ndufa3	1
ENSRNOG00000060307	Ten1	10
ENSRNOG00000060310	Phb1l2	19
ENSRNOG00000060325	Lefty2	13
ENSRNOG00000060329	Emb	2
ENSRNOG00000060334	Cdx1	18
ENSRNOG00000060335	Strn3	6
ENSRNOG00000060337	Exosc7	8
ENSRNOG00000060338	Lipc	8
ENSRNOG00000060340	Psme4	14
ENSRNOG00000060348	Zdhhc23	11
ENSRNOG00000060349	Fam3c	4
ENSRNOG00000060350	Iqsec1	4
ENSRNOG00000060355	H1f5	17
ENSRNOG00000060356	Kif15	8
ENSRNOG00000060367	Rfx7	8
ENSRNOG00000060379	Foxred1	8
ENSRNOG00000060381	Col15a1	5
ENSRNOG00000060395	Cbx3l1	16
ENSRNOG00000060401	Dusp13b	15
ENSRNOG00000060405		15
ENSRNOG00000060407	Cacna1i	7
ENSRNOG00000060410	Pcdh1	18
