old_id	lifted_id	method	symbol
ENSRNOG00000007490	ENSRNOG00000007490	direct	GABRR2
ENSRNOG00000007491	ENSRNOG00000007491	direct	HOXB13
ENSRNOG00000007492	ENSRNOG00000007492	direct	RPN2
ENSRNOG00000007493	ENSRNOG00000007493	direct	XRCC2
ENSRNOG00000007495	ENSRNOG00000007495	direct	SMPX
ENSRNOG00000007496	ENSRNOG00000007496	direct	MTMR4
ENSRNOG00000007500	ENSRNOG00000007500	direct	TOP1MT
ENSRNOG00000007504	ENSRNOG00000007504	direct	ACTR10
ENSRNOG00000007506	NA	unmapped	NDUFAF4
ENSRNOG00000007508	ENSRNOG00000007508	direct	LRTM2
ENSRNOG00000007509	ENSRNOG00000007509	direct	SLC1A6
ENSRNOG00000007510	ENSRNOG00000068263	symbol	BBS12
ENSRNOG00000007512	ENSRNOG00000007512	direct	SRP14
ENSRNOG00000007514	NA	unmapped	SOX12
ENSRNOG00000007515	ENSRNOG00000007515	direct	KIF3A
ENSRNOG00000007516	ENSRNOG00000007516	direct	SMTNL1
ENSRNOG00000007518	ENSRNOG00000007518	direct	NCKAP1
ENSRNOG00000007519	ENSRNOG00000007519	direct	TMEM43
ENSRNOG00000007520	ENSRNOG00000068900	symbol	ZCCHC3
ENSRNOG00000007523	ENSRNOG00000007523	direct	CCT6B
ENSRNOG00000007525	ENSRNOG00000007525	direct	DEFB22
ENSRNOG00000007527	ENSRNOG00000007527	direct	TM2D1
ENSRNOG00000007528	ENSRNOG00000007528	direct	KCNH7
ENSRNOG00000007529	ENSRNOG00000007529	direct	BMF
ENSRNOG00000007532	ENSRNOG00000007532	direct	RGD1305178
ENSRNOG00000007539	ENSRNOG00000007539	direct	RSAD2
ENSRNOG00000007540	ENSRNOG00000007540	direct	MSC
ENSRNOG00000007541	ENSRNOG00000007541	direct	FHL3
ENSRNOG00000007542	ENSRNOG00000007542	direct	SCG5
ENSRNOG00000007544	ENSRNOG00000007544	direct	IL23R
ENSRNOG00000007545	ENSRNOG00000007545	direct	ANGPTL4
ENSRNOG00000007546	ENSRNOG00000007546	direct	ASNS
ENSRNOG00000007548	ENSRNOG00000007548	direct	POLR3F
ENSRNOG00000007551	ENSRNOG00000007551	direct	PATJ
ENSRNOG00000007552	ENSRNOG00000007552	direct	ARHGAP36
ENSRNOG00000007558	ENSRNOG00000088915	symbol	DEFB36
ENSRNOG00000007561	ENSRNOG00000007561	direct	GLB1L2
ENSRNOG00000007564	ENSRNOG00000007564	direct	EVC
ENSRNOG00000007567	ENSRNOG00000007567	direct	REM1
ENSRNOG00000007568	ENSRNOG00000007568	direct	SPATA6
ENSRNOG00000007570	ENSRNOG00000007570	direct	DERA
ENSRNOG00000007573	ENSRNOG00000007573	direct	HOXB9
ENSRNOG00000007574	ENSRNOG00000007574	direct	PADI2
ENSRNOG00000007575	ENSRNOG00000007575	direct	PLPPR1
ENSRNOG00000007576	ENSRNOG00000088895	symbol	ZFP597
ENSRNOG00000007578	ENSRNOG00000073735	symbol	ZFP830
ENSRNOG00000007581	ENSRNOG00000007581	direct	SLC17A8
ENSRNOG00000007582	ENSRNOG00000007582	direct	ZSWIM4
ENSRNOG00000007583	ENSRNOG00000007583	direct	PYGB
ENSRNOG00000007584	ENSRNOG00000007584	direct	EHD4
ENSRNOG00000007585	ENSRNOG00000007585	direct	HOXB8
ENSRNOG00000007587	ENSRNOG00000007587	direct	TCP11L2
ENSRNOG00000007590	ENSRNOG00000007590	direct	EYA1
ENSRNOG00000007591	ENSRNOG00000007591	direct	SLC45A3
ENSRNOG00000007596	ENSRNOG00000007596	direct	RFFL
ENSRNOG00000007597	ENSRNOG00000007597	direct	RHPN1
ENSRNOG00000007600	ENSRNOG00000007600	direct	IGSF1
ENSRNOG00000007601	ENSRNOG00000007601	direct	INHBE
ENSRNOG00000007603	ENSRNOG00000007603	direct	GABRR1
ENSRNOG00000007604	ENSRNOG00000007604	direct	IGSF8
ENSRNOG00000007605	ENSRNOG00000007605	direct	RGD1560831
ENSRNOG00000007606	ENSRNOG00000007606	direct	RNF43
ENSRNOG00000007607	ENSRNOG00000007607	direct	NR4A1
ENSRNOG00000007608	ENSRNOG00000007608	direct	FEZF1
ENSRNOG00000007610	ENSRNOG00000007610	direct	GDF11
ENSRNOG00000007611	ENSRNOG00000007611	direct	HOXB7
ENSRNOG00000007613	ENSRNOG00000007613	direct	C1QTNF5
ENSRNOG00000007622	ENSRNOG00000007622	direct	ARRDC1
ENSRNOG00000007624	ENSRNOG00000007624	direct	IL4
ENSRNOG00000007625	ENSRNOG00000007625	direct	B3GALT1
ENSRNOG00000007628	ENSRNOG00000007628	direct	PTP4A3
ENSRNOG00000007629	ENSRNOG00000007629	direct	SF3A3
ENSRNOG00000007632	ENSRNOG00000007632	direct	MSS51
ENSRNOG00000007636	ENSRNOG00000007636	direct	CADPS2
ENSRNOG00000007637	ENSRNOG00000007637	direct	ACER2
ENSRNOG00000007639	ENSRNOG00000007639	direct	C8B
ENSRNOG00000007640	ENSRNOG00000071533	symbol	NPBWR1
ENSRNOG00000007644	ENSRNOG00000007644	direct	MBTPS2
ENSRNOG00000007645	ENSRNOG00000007645	direct	KCNJ9
ENSRNOG00000007646	ENSRNOG00000007646	direct	SIPA1L1
ENSRNOG00000007647	ENSRNOG00000007647	direct	OPRK1
ENSRNOG00000007648	ENSRNOG00000007648	direct	RAB11B
ENSRNOG00000007649	ENSRNOG00000007649	direct	DNM2
ENSRNOG00000007650	ENSRNOG00000007650	direct	CD63
ENSRNOG00000007652	ENSRNOG00000007652	direct	IL13
ENSRNOG00000007654	ENSRNOG00000007654	direct	LRIG3
ENSRNOG00000007655	ENSRNOG00000007655	direct	ZFP174
ENSRNOG00000007657	ENSRNOG00000007657	direct	COL27A1
ENSRNOG00000007658	NA	unmapped	AC103101.1
ENSRNOG00000007660	ENSRNOG00000007660	direct	FNTB
ENSRNOG00000007662	ENSRNOG00000007662	direct	ZFP800
ENSRNOG00000007663	ENSRNOG00000049025	symbol	RPS6
ENSRNOG00000007664	ENSRNOG00000007664	direct	TNFRSF13C
ENSRNOG00000007665	ENSRNOG00000007665	direct	CSE1L
ENSRNOG00000007666	ENSRNOG00000007666	direct	CACNB4
ENSRNOG00000007668	ENSRNOG00000007668	direct	MAFA
ENSRNOG00000007671	ENSRNOG00000007671	direct	SMU1
ENSRNOG00000007673	ENSRNOG00000007673	direct	PPIG
ENSRNOG00000007675	ENSRNOG00000007675	direct	GPR63
ENSRNOG00000007678	ENSRNOG00000007678	direct	ZFP263
ENSRNOG00000007679	ENSRNOG00000007679	direct	CYTH4
ENSRNOG00000007680	ENSRNOG00000007680	direct	FHL5
ENSRNOG00000007681	ENSRNOG00000007681	direct	BRD3
ENSRNOG00000007682	ENSRNOG00000007682	direct	GRIA3
ENSRNOG00000007683	ENSRNOG00000083626	symbol	PRDM13
ENSRNOG00000007684	ENSRNOG00000007684	direct	ZC3H3
ENSRNOG00000007686	ENSRNOG00000007686	direct	SEPTIN3
ENSRNOG00000007687	ENSRNOG00000007687	direct	SEMA7A
ENSRNOG00000007688	ENSRNOG00000007688	direct	SMS
ENSRNOG00000007690	ENSRNOG00000007690	direct	CMPK2
ENSRNOG00000007692	ENSRNOG00000007692	direct	IFT52
ENSRNOG00000007697	ENSRNOG00000007697	direct	C8A
ENSRNOG00000007699	ENSRNOG00000007699	direct	GOLGA5
ENSRNOG00000007700	ENSRNOG00000007700	direct	INHBC
ENSRNOG00000007701	ENSRNOG00000007701	direct	THOC7
ENSRNOG00000007705	ENSRNOG00000068444	symbol	KCNJ10
ENSRNOG00000007706	ENSRNOG00000007706	direct	PRKAA2
ENSRNOG00000007707	ENSRNOG00000007707	direct	ZFP467
ENSRNOG00000007710	ENSRNOG00000007710	direct	USP20
ENSRNOG00000007713	ENSRNOG00000007713	direct	TMCC3
ENSRNOG00000007717	ENSRNOG00000007717	direct	SLC15A5
ENSRNOG00000007719	ENSRNOG00000007719	direct	CCNC
ENSRNOG00000007720	ENSRNOG00000007720	direct	RNF26
ENSRNOG00000007722	ENSRNOG00000007722	direct	TLCD3A
ENSRNOG00000007725	ENSRNOG00000066036	symbol	MIS12
ENSRNOG00000007726	ENSRNOG00000007726	direct	MCAM
ENSRNOG00000007727	ENSRNOG00000091268	symbol	LHFPL4
ENSRNOG00000007728	ENSRNOG00000007728	direct	GSDMD
ENSRNOG00000007730	ENSRNOG00000007730	direct	VOM2R53
ENSRNOG00000007732	ENSRNOG00000007732	direct	SLC35C1
ENSRNOG00000007733	ENSRNOG00000007733	direct	ARHGEF9
ENSRNOG00000007735	ENSRNOG00000007735	direct	PIGM
ENSRNOG00000007738	ENSRNOG00000007738	direct	HM13
ENSRNOG00000007739	ENSRNOG00000007739	direct	RARS1
ENSRNOG00000007740	ENSRNOG00000078917	symbol	TACSTD2
ENSRNOG00000007743	ENSRNOG00000007743	direct	MGST1
ENSRNOG00000007744	ENSRNOG00000007744	direct	EHD3
ENSRNOG00000007748	ENSRNOG00000007748	direct	TEX15
ENSRNOG00000007752	ENSRNOG00000007752	direct	ZMYND19
ENSRNOG00000007753	ENSRNOG00000007753	direct	PLAA
ENSRNOG00000007754	ENSRNOG00000083293	symbol	INSM2
ENSRNOG00000007755	ENSRNOG00000007755	direct	PM20D2
ENSRNOG00000007756	ENSRNOG00000007756	direct	ATG101
ENSRNOG00000007758	ENSRNOG00000002597	symbol	HSD17B6
ENSRNOG00000007759	ENSRNOG00000007759	direct	FOXD2
ENSRNOG00000007763	ENSRNOG00000007763	direct	PLOD1
ENSRNOG00000007764	ENSRNOG00000007764	direct	FRMD4B
ENSRNOG00000007765	ENSRNOG00000007765	direct	FRZB
ENSRNOG00000007766	ENSRNOG00000007766	direct	PQBP1
ENSRNOG00000007769	ENSRNOG00000007769	direct	MARCHF2
ENSRNOG00000007770	ENSRNOG00000007770	direct	FOXE3
ENSRNOG00000007771	ENSRNOG00000072446	symbol	DBIL5
ENSRNOG00000007775	ENSRNOG00000007775	direct	CMPK1
ENSRNOG00000007778	ENSRNOG00000007778	direct	ALOX15B
ENSRNOG00000007779	ENSRNOG00000007779	direct	KANK4
ENSRNOG00000007781	ENSRNOG00000007781	direct	STAU1
ENSRNOG00000007782	ENSRNOG00000007782	direct	GHRH
ENSRNOG00000007784	ENSRNOG00000007784	direct	BLOC1S1
ENSRNOG00000007785	ENSRNOG00000007785	direct	TRMT5
ENSRNOG00000007788	NA	unmapped	GLOD4
ENSRNOG00000007792	ENSRNOG00000007792	direct	GCC1
ENSRNOG00000007793	ENSRNOG00000007793	direct	PNRC1
ENSRNOG00000007795	ENSRNOG00000007795	direct	GPR20
ENSRNOG00000007797	NA	unmapped	RBPJL2
ENSRNOG00000007799	ENSRNOG00000007799	direct	FAM151A
ENSRNOG00000007801	ENSRNOG00000007801	direct	R3HDM2
ENSRNOG00000007803	NA	unmapped	AC132539.1
ENSRNOG00000007804	ENSRNOG00000007804	direct	C1GALT1
ENSRNOG00000007805	ENSRNOG00000007805	direct	MYBL2
ENSRNOG00000007806	ENSRNOG00000007806	direct	ARF5
ENSRNOG00000007808	ENSRNOG00000083613	symbol	NAP1L5
ENSRNOG00000007810	ENSRNOG00000067800	symbol	GDF6
ENSRNOG00000007811	ENSRNOG00000007811	direct	KLRB1C
ENSRNOG00000007814	ENSRNOG00000007814	direct	KDM3A
ENSRNOG00000007816	ENSRNOG00000007816	direct	AC131483.1
ENSRNOG00000007817	ENSRNOG00000007817	direct	KCTD6
ENSRNOG00000007818	ENSRNOG00000007818	direct	SLC45A4
ENSRNOG00000007821	ENSRNOG00000007821	direct	DYRK2
ENSRNOG00000007822	ENSRNOG00000007822	direct	VGLL4
ENSRNOG00000007823	NA	unmapped	HOXB6
ENSRNOG00000007827	ENSRNOG00000007827	direct	COX4I2
ENSRNOG00000007829	ENSRNOG00000007829	direct	LACTB2
ENSRNOG00000007830	ENSRNOG00000007830	direct	APOLD1
ENSRNOG00000007831	ENSRNOG00000007831	direct	UFL1
ENSRNOG00000007834	ENSRNOG00000007834	direct	CAND1
ENSRNOG00000007837	ENSRNOG00000007837	direct	ACOT11
ENSRNOG00000007838	ENSRNOG00000007838	direct	DDX47
ENSRNOG00000007839	ENSRNOG00000007839	direct	SLC16A7
ENSRNOG00000007842	ENSRNOG00000007842	direct	AUP1
ENSRNOG00000007845	ENSRNOG00000007845	direct	SUPT4H1
ENSRNOG00000007849	ENSRNOG00000007849	direct	ZMAT5
ENSRNOG00000007850	ENSRNOG00000007850	direct	MOK
ENSRNOG00000007851	ENSRNOG00000007851	direct	PSMA3
ENSRNOG00000007853	ENSRNOG00000007853	direct	PRDM10
ENSRNOG00000007859	ENSRNOG00000007859	direct	CEP83
ENSRNOG00000007862	ENSRNOG00000007862	direct	ACAT1
ENSRNOG00000007864	ENSRNOG00000007864	direct	VRK2
ENSRNOG00000007865	ENSRNOG00000007865	direct	EPHB1
ENSRNOG00000007866	NA	unmapped	CLEC2DL1
ENSRNOG00000007867	ENSRNOG00000007867	direct	RNGTT
ENSRNOG00000007869	ENSRNOG00000007869	direct	WSCD1
ENSRNOG00000007874	ENSRNOG00000007874	direct	TAMM41
ENSRNOG00000007875	ENSRNOG00000007875	direct	ACTR6
ENSRNOG00000007879	ENSRNOG00000007879	direct	STK26
ENSRNOG00000007881	ENSRNOG00000007881	direct	MTMR14
ENSRNOG00000007882	ENSRNOG00000007882	direct	ABLIM2
ENSRNOG00000007883	ENSRNOG00000007883	direct	TIMM10
ENSRNOG00000007884	ENSRNOG00000007884	direct	BCAP29
ENSRNOG00000007886	ENSRNOG00000007886	direct	ORM1
ENSRNOG00000007887	ENSRNOG00000077523	symbol	ELK4
ENSRNOG00000007889	ENSRNOG00000007889	direct	AIPL1
ENSRNOG00000007890	ENSRNOG00000007890	direct	USP1
ENSRNOG00000007892	ENSRNOG00000007892	direct	TRAM1
ENSRNOG00000007894	ENSRNOG00000007894	direct	MPDZ
ENSRNOG00000007895	ENSRNOG00000007895	direct	PDHB
ENSRNOG00000007896	ENSRNOG00000007896	direct	KLHL38
ENSRNOG00000007899	ENSRNOG00000007899	direct	MTERF1
ENSRNOG00000007900	ENSRNOG00000007900	direct	TSPAN33
ENSRNOG00000007901	ENSRNOG00000007901	direct	TMED10
ENSRNOG00000007905	ENSRNOG00000007905	direct	ITGA7
ENSRNOG00000007906	ENSRNOG00000007906	direct	BUB1B
ENSRNOG00000007907	ENSRNOG00000007907	direct	TMEM178A
ENSRNOG00000007911	ENSRNOG00000007911	direct	OLR411
ENSRNOG00000007916	ENSRNOG00000007916	direct	PTK2
ENSRNOG00000007917	ENSRNOG00000008193	symbol	CD46
ENSRNOG00000007918	ENSRNOG00000007918	direct	TBXAS1
ENSRNOG00000007920	ENSRNOG00000007920	direct	SSBP3
ENSRNOG00000007921	ENSRNOG00000007921	direct	HNRNPM
ENSRNOG00000007922	ENSRNOG00000007922	direct	CLDN19
ENSRNOG00000007923	ENSRNOG00000007923	direct	CGREF1
ENSRNOG00000007924	ENSRNOG00000007924	direct	MIOS
ENSRNOG00000007925	ENSRNOG00000007925	direct	PAK6
ENSRNOG00000007926	ENSRNOG00000007926	direct	MAP2K5
ENSRNOG00000007927	ENSRNOG00000007927	direct	METTL7B
ENSRNOG00000007931	ENSRNOG00000007931	direct	GUCY2D
ENSRNOG00000007932	ENSRNOG00000007932	direct	GCM1
ENSRNOG00000007934	ENSRNOG00000007934	direct	ELFN2
ENSRNOG00000007937	ENSRNOG00000007937	direct	KRIT1
ENSRNOG00000007939	ENSRNOG00000007939	direct	NAPRT
ENSRNOG00000007942	ENSRNOG00000007942	direct	FSCN3
ENSRNOG00000007943	ENSRNOG00000007943	direct	GSDMA
ENSRNOG00000007946	ENSRNOG00000007946	direct	BCL2L1
ENSRNOG00000007947	ENSRNOG00000007947	direct	FAM13A
ENSRNOG00000007948	ENSRNOG00000007948	direct	NF2
ENSRNOG00000007949	ENSRNOG00000007949	direct	RGN
ENSRNOG00000007951	ENSRNOG00000007951	direct	GALNT14
ENSRNOG00000007954	ENSRNOG00000007954	direct	OLR417
ENSRNOG00000007955	ENSRNOG00000007955	direct	TIMP4
ENSRNOG00000007956	NA	unmapped	STYX
ENSRNOG00000007957	ENSRNOG00000007957	direct	TSPOAP1
ENSRNOG00000007960	ENSRNOG00000007960	direct	THEG
ENSRNOG00000007962	ENSRNOG00000007962	direct	OLR419
ENSRNOG00000007964	NA	unmapped	TP53INP1
ENSRNOG00000007965	ENSRNOG00000007965	direct	OLR420
ENSRNOG00000007967	ENSRNOG00000007967	direct	SDHB
ENSRNOG00000007968	ENSRNOG00000007968	direct	RGD1305350
ENSRNOG00000007970	ENSRNOG00000007970	direct	PLXNC1
ENSRNOG00000007971	ENSRNOG00000007971	direct	WBP2
ENSRNOG00000007972	ENSRNOG00000007972	direct	RBBP9
ENSRNOG00000007975	ENSRNOG00000007975	direct	NCOA2
ENSRNOG00000007977	ENSRNOG00000083258	id_history	OLR424
ENSRNOG00000007979	ENSRNOG00000007979	direct	PHOSPHO2
ENSRNOG00000007980	ENSRNOG00000007980	direct	ANXA13
ENSRNOG00000007981	ENSRNOG00000007981	direct	KLHL23
ENSRNOG00000007982	ENSRNOG00000007982	direct	SLC9A1
ENSRNOG00000007984	ENSRNOG00000007984	direct	AMER1
ENSRNOG00000007986	ENSRNOG00000089548	id_history	OLR425
ENSRNOG00000007988	ENSRNOG00000007988	direct	TIMM22
ENSRNOG00000007989	ENSRNOG00000007989	direct	CHST1
ENSRNOG00000007990	ENSRNOG00000007990	direct	ADIPOR2
ENSRNOG00000007992	ENSRNOG00000007992	direct	SRSF10
ENSRNOG00000007993	ENSRNOG00000007993	direct	SH3TC1
ENSRNOG00000007998	ENSRNOG00000007998	direct	SSB
ENSRNOG00000007999	ENSRNOG00000007999	direct	ABRA
ENSRNOG00000008000	ENSRNOG00000008000	direct	SYT13
ENSRNOG00000008001	ENSRNOG00000008001	direct	RAB3B
ENSRNOG00000008003	ENSRNOG00000008003	direct	OLR434
ENSRNOG00000008005	ENSRNOG00000008005	direct	AKNA
ENSRNOG00000008010	NA	unmapped	HOXB5
ENSRNOG00000008011	NA	unmapped	AGBL4
ENSRNOG00000008012	ENSRNOG00000008012	direct	ABCB1B
ENSRNOG00000008015	ENSRNOG00000008015	direct	FOS
ENSRNOG00000008016	ENSRNOG00000008016	direct	CKAP4
ENSRNOG00000008017	ENSRNOG00000008017	direct	CDK5
ENSRNOG00000008020	ENSRNOG00000008020	direct	PAX4
ENSRNOG00000008022	ENSRNOG00000008022	direct	APAF1
ENSRNOG00000008024	ENSRNOG00000008024	direct	PXK
ENSRNOG00000008025	ENSRNOG00000008025	direct	BEND5
ENSRNOG00000008026	ENSRNOG00000073081	symbol	C2CD4C
ENSRNOG00000008027	ENSRNOG00000008027	direct	CAVIN4
ENSRNOG00000008030	ENSRNOG00000008030	direct	SHC2
ENSRNOG00000008031	ENSRNOG00000008031	direct	CACNA2D4
ENSRNOG00000008034	ENSRNOG00000008034	direct	TMEFF1
ENSRNOG00000008035	ENSRNOG00000008035	direct	CINP
ENSRNOG00000008036	ENSRNOG00000008036	direct	DENND4C
ENSRNOG00000008037	ENSRNOG00000008037	direct	TMED1
ENSRNOG00000008038	ENSRNOG00000008038	direct	WBP2NL
ENSRNOG00000008039	ENSRNOG00000008039	direct	CUL5
ENSRNOG00000008040	ENSRNOG00000008040	direct	PIMREG
ENSRNOG00000008045	ENSRNOG00000008045	direct	SLAMF9
ENSRNOG00000008046	ENSRNOG00000008046	direct	TMEM30B
ENSRNOG00000008047	ENSRNOG00000008047	direct	KHK
ENSRNOG00000008048	ENSRNOG00000008048	direct	PLSCR1
ENSRNOG00000008049	ENSRNOG00000008049	direct	MAX
ENSRNOG00000008050	ENSRNOG00000008050	direct	STAC3
ENSRNOG00000008051	ENSRNOG00000008051	direct	ITPK1
ENSRNOG00000008052	ENSRNOG00000008052	direct	ATP13A2
ENSRNOG00000008053	ENSRNOG00000008053	direct	ATP8A2
ENSRNOG00000008054	ENSRNOG00000008054	direct	IGSF9
ENSRNOG00000008055	ENSRNOG00000008055	direct	CCNE2
ENSRNOG00000008056	ENSRNOG00000072270	symbol	ANKRD9
ENSRNOG00000008057	ENSRNOG00000008057	direct	KRT7
ENSRNOG00000008058	ENSRNOG00000008058	direct	TMPRSS5
ENSRNOG00000008059	ENSRNOG00000008059	direct	RNF17
ENSRNOG00000008061	ENSRNOG00000008061	direct	NUAK1
ENSRNOG00000008062	ENSRNOG00000008062	direct	DQX1
ENSRNOG00000008063	ENSRNOG00000008063	direct	HIBADH
ENSRNOG00000008064	ENSRNOG00000008064	direct	NAGA
ENSRNOG00000008065	ENSRNOG00000008065	direct	WWC1
ENSRNOG00000008067	ENSRNOG00000049783	symbol	RCOR1
ENSRNOG00000008074	ENSRNOG00000008074	direct	CYP11A1
ENSRNOG00000008075	ENSRNOG00000008075	direct	IFT74
ENSRNOG00000008078	ENSRNOG00000008078	direct	KCNH6
ENSRNOG00000008079	ENSRNOG00000008079	direct	UGP2
ENSRNOG00000008081	ENSRNOG00000008081	direct	DDX27
ENSRNOG00000008082	ENSRNOG00000008082	direct	RGS6
ENSRNOG00000008086	ENSRNOG00000008086	direct	DPF3
ENSRNOG00000008088	ENSRNOG00000008088	direct	BTBD3
ENSRNOG00000008090	ENSRNOG00000008090	direct	TXNDC12
ENSRNOG00000008091	ENSRNOG00000008091	direct	GINS1
ENSRNOG00000008095	ENSRNOG00000008095	direct	ONECUT1
ENSRNOG00000008098	ENSRNOG00000008098	direct	LRRC4
ENSRNOG00000008099	ENSRNOG00000008099	direct	GALNT12
ENSRNOG00000008100	ENSRNOG00000008100	direct	RGS20
ENSRNOG00000008101	ENSRNOG00000008101	direct	TMEM251
ENSRNOG00000008102	ENSRNOG00000008102	direct	DPH7
ENSRNOG00000008103	ENSRNOG00000008103	direct	MDH1
ENSRNOG00000008105	ENSRNOG00000068045	symbol	DMRTA2
ENSRNOG00000008106	ENSRNOG00000008106	direct	SHMT2
ENSRNOG00000008108	ENSRNOG00000008108	direct	UBR7
ENSRNOG00000008111	ENSRNOG00000008111	direct	IL5
ENSRNOG00000008113	ENSRNOG00000008113	direct	RGD1561149
ENSRNOG00000008114	NA	unmapped	AABR07069128.1
ENSRNOG00000008115	ENSRNOG00000008115	direct	ARHGAP11A
ENSRNOG00000008116	ENSRNOG00000008116	direct	PLPP3
ENSRNOG00000008117	ENSRNOG00000008117	direct	GALNT11
ENSRNOG00000008118	ENSRNOG00000008118	direct	SYNC
ENSRNOG00000008121	ENSRNOG00000008121	direct	SLC13A1
ENSRNOG00000008124	ENSRNOG00000008124	direct	INTS8
ENSRNOG00000008125	ENSRNOG00000076780	symbol	IGBP1B
ENSRNOG00000008129	ENSRNOG00000008129	direct	PLA2R1
ENSRNOG00000008130	ENSRNOG00000008130	direct	RERGL
ENSRNOG00000008133	ENSRNOG00000008133	direct	MFNG
ENSRNOG00000008134	ENSRNOG00000008134	direct	MEFV
ENSRNOG00000008135	ENSRNOG00000008135	direct	PLA2G4F
ENSRNOG00000008136	NA	unmapped	AABR07054547.1
ENSRNOG00000008137	ENSRNOG00000008137	direct	CDK18
ENSRNOG00000008138	ENSRNOG00000008138	direct	JHY
ENSRNOG00000008140	ENSRNOG00000008140	direct	RPL15
ENSRNOG00000008141	ENSRNOG00000008141	direct	NPPB
ENSRNOG00000008142	ENSRNOG00000008142	direct	BRPF1
ENSRNOG00000008144	ENSRNOG00000008144	direct	IRF1
ENSRNOG00000008145	ENSRNOG00000008145	direct	TRAF3
ENSRNOG00000008146	ENSRNOG00000008146	direct	TOX2
ENSRNOG00000008151	ENSRNOG00000008151	direct	PLSCR4
ENSRNOG00000008153	ENSRNOG00000008153	direct	CRTAM
ENSRNOG00000008155	ENSRNOG00000008155	direct	DUS4L
ENSRNOG00000008156	ENSRNOG00000008156	direct	TGS1
ENSRNOG00000008157	ENSRNOG00000008157	direct	SYN2
ENSRNOG00000008159	ENSRNOG00000008159	direct	MSANTD3
ENSRNOG00000008161	ENSRNOG00000008161	direct	PDZK1IP1
ENSRNOG00000008163	ENSRNOG00000063197	symbol	ATP6V1G1
ENSRNOG00000008165	ENSRNOG00000008165	direct	TPX2
ENSRNOG00000008167	ENSRNOG00000008167	direct	ABHD6
ENSRNOG00000008168	ENSRNOG00000008168	direct	WNT5B
ENSRNOG00000008169	ENSRNOG00000008169	direct	SLC24A2
ENSRNOG00000008170	ENSRNOG00000008170	direct	JPH2
ENSRNOG00000008173	ENSRNOG00000008173	direct	SESN3
ENSRNOG00000008174	ENSRNOG00000008174	direct	APPL2
ENSRNOG00000008176	ENSRNOG00000008176	direct	NPPA
ENSRNOG00000008177	ENSRNOG00000008177	direct	PIM2
ENSRNOG00000008178	ENSRNOG00000008178	direct	NXN
ENSRNOG00000008180	ENSRNOG00000008180	direct	LYN
ENSRNOG00000008182	ENSRNOG00000008182	direct	HTRA3
ENSRNOG00000008184	ENSRNOG00000008184	direct	ESRP1
ENSRNOG00000008187	ENSRNOG00000008187	direct	UBASH3B
ENSRNOG00000008190	ENSRNOG00000008190	direct	PNPLA7
ENSRNOG00000008191	ENSRNOG00000008191	direct	HOXB4
ENSRNOG00000008193	ENSRNOG00000008193	direct	CR1L
ENSRNOG00000008194	ENSRNOG00000008194	direct	ZNFX1
ENSRNOG00000008195	ENSRNOG00000008195	direct	YWHAZ
ENSRNOG00000008196	ENSRNOG00000008196	direct	PARP12
ENSRNOG00000008199	ENSRNOG00000008199	direct	ODF3L2
ENSRNOG00000008203	ENSRNOG00000008203	direct	SYNPR
ENSRNOG00000008209	ENSRNOG00000008209	direct	ST3GAL1
ENSRNOG00000008210	ENSRNOG00000008210	direct	KY
ENSRNOG00000008212	ENSRNOG00000008212	direct	WDR5
ENSRNOG00000008214	ENSRNOG00000008214	direct	FBXO9
ENSRNOG00000008215	ENSRNOG00000008215	direct	TRIM47
ENSRNOG00000008217	ENSRNOG00000008217	direct	MADCAM1
ENSRNOG00000008218	ENSRNOG00000008218	direct	ATP6V0E2
ENSRNOG00000008219	ENSRNOG00000008219	direct	CCDC33
ENSRNOG00000008222	ENSRNOG00000008222	direct	TIMM9
ENSRNOG00000008223	ENSRNOG00000008223	direct	CNR1
ENSRNOG00000008224	ENSRNOG00000063964	symbol	JDP2
ENSRNOG00000008225	NA	unmapped	AABR07064349.1
ENSRNOG00000008226	ENSRNOG00000008226	direct	ZBTB8OS
ENSRNOG00000008232	ENSRNOG00000008232	direct	SPACA1
ENSRNOG00000008234	ENSRNOG00000008234	direct	LRRC61
ENSRNOG00000008235	ENSRNOG00000008235	direct	MYLK2
ENSRNOG00000008236	ENSRNOG00000008236	direct	DECR1
ENSRNOG00000008237	ENSRNOG00000008237	direct	UNC13B
ENSRNOG00000008239	ENSRNOG00000008239	direct	REPIN1
ENSRNOG00000008242	ENSRNOG00000008242	direct	RGD1305207
ENSRNOG00000008243	ENSRNOG00000008243	direct	SLC43A1
ENSRNOG00000008244	ENSRNOG00000008244	direct	LOC690035
ENSRNOG00000008245	ENSRNOG00000008245	direct	AABR07054614.1
ENSRNOG00000008246	ENSRNOG00000008246	direct	EMILIN1
ENSRNOG00000008247	ENSRNOG00000008247	direct	IKBIP
ENSRNOG00000008249	ENSRNOG00000008249	direct	BRMS1L
ENSRNOG00000008252	ENSRNOG00000008252	direct	SPINK4
ENSRNOG00000008256	ENSRNOG00000008256	direct	MRPL38
ENSRNOG00000008257	ENSRNOG00000008257	direct	MFAP2
ENSRNOG00000008258	ENSRNOG00000008258	direct	FNBP1
ENSRNOG00000008264	ENSRNOG00000008264	direct	FNDC8
ENSRNOG00000008270	ENSRNOG00000008270	direct	CNTROB
ENSRNOG00000008271	ENSRNOG00000008271	direct	FAM91A1
