feature_ID	symbol	biotype
ENSRNOG00000006723	Itga11	protein_coding
ENSRNOG00000006726	Zfp9	protein_coding
ENSRNOG00000006727	Dtd2	protein_coding
ENSRNOG00000006729	Slc24a4	protein_coding
ENSRNOG00000006731	Spc25	protein_coding
ENSRNOG00000006732	Spo11	protein_coding
ENSRNOG00000006733	Srgap2	protein_coding
ENSRNOG00000006735	Cdkn2b	protein_coding
ENSRNOG00000006736	Ccr3	protein_coding
ENSRNOG00000006738	Fbxo32	protein_coding
ENSRNOG00000006740	Castor1	protein_coding
ENSRNOG00000006741	Podnl1	protein_coding
ENSRNOG00000006744	Acyp1	protein_coding
ENSRNOG00000006747	Cc2d1a	protein_coding
ENSRNOG00000006749	Tmtc3	protein_coding
ENSRNOG00000006751	Psmd6	protein_coding
ENSRNOG00000006753	Tgm3	protein_coding
ENSRNOG00000006756	Maged1	protein_coding
ENSRNOG00000006759	Ankrd24	protein_coding
ENSRNOG00000006761	Sh3gl2	protein_coding
ENSRNOG00000006762	Snu13	protein_coding
ENSRNOG00000006763	Rbm18	protein_coding
ENSRNOG00000006766	Laptm4b	protein_coding
ENSRNOG00000006767	Cst7	protein_coding
ENSRNOG00000006770	Brd4	protein_coding
ENSRNOG00000006776	Smyd1	protein_coding
ENSRNOG00000006778	Mmp19	protein_coding
ENSRNOG00000006779	Crot	protein_coding
ENSRNOG00000006782	Qrfprl	protein_coding
ENSRNOG00000006783	Neb	protein_coding
ENSRNOG00000006784	Sema4f	protein_coding
ENSRNOG00000006785	Dcaf8	protein_coding
ENSRNOG00000006787	Dhcr24	protein_coding
ENSRNOG00000006789	Ddit3	protein_coding
ENSRNOG00000006792	Cep57	protein_coding
ENSRNOG00000006795	Apmap	protein_coding
ENSRNOG00000006796	LOC120095168	protein_coding
ENSRNOG00000006797	Zfp280c	protein_coding
ENSRNOG00000006800	Pgap4	protein_coding
ENSRNOG00000006802	Lrrn1	protein_coding
ENSRNOG00000006803	Dnajc10	protein_coding
ENSRNOG00000006804	Ppp1r42	protein_coding
ENSRNOG00000006806	Setmar	protein_coding
ENSRNOG00000006807	Aldob	protein_coding
ENSRNOG00000006810	Lancl2	protein_coding
ENSRNOG00000006813	Sumf1	protein_coding
ENSRNOG00000006814	Klrg2	protein_coding
ENSRNOG00000006816	Ubr5	protein_coding
ENSRNOG00000006818	Arl6ip5	protein_coding
ENSRNOG00000006824	Hdac11	protein_coding
ENSRNOG00000006827	Tmem198b	protein_coding
ENSRNOG00000006828	Baz1a	protein_coding
ENSRNOG00000006830	Tgm6	protein_coding
ENSRNOG00000006831	Pgr	protein_coding
ENSRNOG00000006832	Zdhhc5	protein_coding
ENSRNOG00000006833	Rb1cc1	protein_coding
ENSRNOG00000006839	Arl5a	protein_coding
ENSRNOG00000006841	Ano4	protein_coding
ENSRNOG00000006844	Dnajc14	protein_coding
ENSRNOG00000006845	Psapl1	protein_coding
ENSRNOG00000006846	En2	protein_coding
ENSRNOG00000006850	Ovol2	protein_coding
ENSRNOG00000006853	Elavl2	protein_coding
ENSRNOG00000006855	Padi4	protein_coding
ENSRNOG00000006857	Ndnf	protein_coding
ENSRNOG00000006858	Pyurf	protein_coding
ENSRNOG00000006859	Insig1	protein_coding
ENSRNOG00000006860	Itk	protein_coding
ENSRNOG00000006864	Scaper	protein_coding
ENSRNOG00000006865	Laptm4a	protein_coding
ENSRNOG00000006867	Etv1	protein_coding
ENSRNOG00000006868	Ube2z	protein_coding
ENSRNOG00000006870	Mtdh	protein_coding
ENSRNOG00000006871	Slc25a14	protein_coding
ENSRNOG00000006873	Dnase1	protein_coding
ENSRNOG00000006874	Opn1sw	protein_coding
ENSRNOG00000006877	Efnb1	protein_coding
ENSRNOG00000006878	Slc26a3	protein_coding
ENSRNOG00000006884	Frey1	protein_coding
ENSRNOG00000006885	Dbx2	protein_coding
ENSRNOG00000006888	Gcfc2	protein_coding
ENSRNOG00000006889	Ambp	protein_coding
ENSRNOG00000006893	Ppm1k	protein_coding
ENSRNOG00000006894	Tor1a	protein_coding
ENSRNOG00000006895	Vps53	protein_coding
ENSRNOG00000006898	Mrps16	protein_coding
ENSRNOG00000006899	Akap14	protein_coding
ENSRNOG00000006901	Ndufa7	protein_coding
ENSRNOG00000006905	Hectd1	protein_coding
ENSRNOG00000006911	Sptb	protein_coding
ENSRNOG00000006913	Rpain	protein_coding
ENSRNOG00000006916	Sardh	protein_coding
ENSRNOG00000006919	Clvs1	protein_coding
ENSRNOG00000006920	Htr3b	protein_coding
ENSRNOG00000006921	Rbl1	protein_coding
ENSRNOG00000006924	Tmem125	protein_coding
ENSRNOG00000006925	Zfp786	protein_coding
ENSRNOG00000006926	Atp6v0d2	protein_coding
ENSRNOG00000006929	Hnrnpll	protein_coding
ENSRNOG00000006930	Casq1	protein_coding
ENSRNOG00000006931	Eepd1	protein_coding
ENSRNOG00000006932	Dock2	protein_coding
ENSRNOG00000006934	Acvr1b	protein_coding
ENSRNOG00000006940	Ncf4	protein_coding
ENSRNOG00000006941	Thumpd3	protein_coding
ENSRNOG00000006943	AABR07072108.1	protein_coding
ENSRNOG00000006946	Arhgap9	protein_coding
ENSRNOG00000006947	Pdhx	protein_coding
ENSRNOG00000006949	C1qbp	protein_coding
ENSRNOG00000006950	Padi3	protein_coding
ENSRNOG00000006952	Prex1	protein_coding
ENSRNOG00000006956	Adamtsl1	protein_coding
ENSRNOG00000006957	Gria4	protein_coding
ENSRNOG00000006958	Zfp12	protein_coding
ENSRNOG00000006961	Snrpb	protein_coding
ENSRNOG00000006962	Stk32c	protein_coding
ENSRNOG00000006963	Ctse	protein_coding
ENSRNOG00000006965	Aff4	protein_coding
ENSRNOG00000006966	Nfia	protein_coding
ENSRNOG00000006967	Xiap	protein_coding
ENSRNOG00000006968	Mrpl19	protein_coding
ENSRNOG00000006970	Ntn3	protein_coding
ENSRNOG00000006972	Zfp189	protein_coding
ENSRNOG00000006973	Rlig1	protein_coding
ENSRNOG00000006975	Wasl	protein_coding
ENSRNOG00000006976	Med6	protein_coding
ENSRNOG00000006978	Mterf2	protein_coding
ENSRNOG00000006979	Hpca	protein_coding
ENSRNOG00000006980	Vcpip1	protein_coding
ENSRNOG00000006983	Nr2c1	protein_coding
ENSRNOG00000006984	Mapk11	protein_coding
ENSRNOG00000006985	Ccnk	protein_coding
ENSRNOG00000006986	2700097O09Rikl	protein_coding
ENSRNOG00000006989	Vamp2	protein_coding
ENSRNOG00000006990	Grb7	protein_coding
ENSRNOG00000006994	Spaca3	protein_coding
ENSRNOG00000006995	Ano6	protein_coding
ENSRNOG00000006996	Mms22l	protein_coding
ENSRNOG00000006997	App	protein_coding
ENSRNOG00000006998	Fhl4	protein_coding
ENSRNOG00000006999	Dnai4	protein_coding
ENSRNOG00000007000	Grhl2	protein_coding
ENSRNOG00000007002	Lif	protein_coding
ENSRNOG00000007003	Mei1	protein_coding
ENSRNOG00000007006	Slc3a1	protein_coding
ENSRNOG00000007012	Ly75	protein_coding
ENSRNOG00000007014	Cnksr2	protein_coding
ENSRNOG00000007017	Tmc2	protein_coding
ENSRNOG00000007018	Mapkbp1	protein_coding
ENSRNOG00000007023	Galm	protein_coding
ENSRNOG00000007025	Evc2	protein_coding
ENSRNOG00000007027	Hgf	protein_coding
ENSRNOG00000007029	Dnaja1	protein_coding
ENSRNOG00000007030	Epha7	protein_coding
ENSRNOG00000007031	Trim9	protein_coding
ENSRNOG00000007032	Amigo2	protein_coding
ENSRNOG00000007033	Sorcs2	protein_coding
ENSRNOG00000007034	Hipk2	protein_coding
ENSRNOG00000007036	Tgfbr1	protein_coding
ENSRNOG00000007037	Cfap57	protein_coding
ENSRNOG00000007038	Cntn5	protein_coding
ENSRNOG00000007040	Timm17a	protein_coding
ENSRNOG00000007041	Abcg2	protein_coding
ENSRNOG00000007043	Prorp	protein_coding
ENSRNOG00000007044	L3mbtl1	protein_coding
ENSRNOG00000007046	Cfap70	protein_coding
ENSRNOG00000007047	Eps8	protein_coding
ENSRNOG00000007048	Rap1b	protein_coding
ENSRNOG00000007049	Bcl11a	protein_coding
ENSRNOG00000007051	Rraga	protein_coding
ENSRNOG00000007053	Med7	protein_coding
ENSRNOG00000007054	Dhx33	protein_coding
ENSRNOG00000007057	Csmd2	protein_coding
ENSRNOG00000007059	Atp1b4	protein_coding
ENSRNOG00000007060	Plin2	protein_coding
ENSRNOG00000007061	Arhgef33	protein_coding
ENSRNOG00000007062	Rin3	protein_coding
ENSRNOG00000007064	Zfp746	protein_coding
ENSRNOG00000007066	Htr5a	protein_coding
ENSRNOG00000007067	Padi1	protein_coding
ENSRNOG00000007069	Adhfe1	protein_coding
ENSRNOG00000007076	Zfp239l1	protein_coding
ENSRNOG00000007077	Fem1b	protein_coding
ENSRNOG00000007078	Ccn4	protein_coding
ENSRNOG00000007080	Kif12	protein_coding
ENSRNOG00000007081	Xdh	protein_coding
ENSRNOG00000007083	Gpn2	protein_coding
ENSRNOG00000007084	Marchf10	protein_coding
ENSRNOG00000007088	Xpot	protein_coding
ENSRNOG00000007089	Lgmn	protein_coding
ENSRNOG00000007090	Cacna1c	protein_coding
ENSRNOG00000007091	Ly6e	protein_coding
ENSRNOG00000007092	Fgb	protein_coding
ENSRNOG00000007097	Gpatch3	protein_coding
ENSRNOG00000007098	Gtpbp10	protein_coding
ENSRNOG00000007099	S100pbp	protein_coding
ENSRNOG00000007100	Ccdc136	protein_coding
ENSRNOG00000007102	Acss1	protein_coding
ENSRNOG00000007104	Itpr1	protein_coding
ENSRNOG00000007106	Sos1	protein_coding
ENSRNOG00000007110	Ankrd6	protein_coding
ENSRNOG00000007111	Nrdc	protein_coding
ENSRNOG00000007114	Psma6	protein_coding
ENSRNOG00000007117	Cluap1	protein_coding
ENSRNOG00000007118	Eva1a	protein_coding
ENSRNOG00000007120	Mtmr3	protein_coding
ENSRNOG00000007124	Krcc1	protein_coding
ENSRNOG00000007125	Vps54	protein_coding
ENSRNOG00000007126	Gpr19	protein_coding
ENSRNOG00000007127	Bbs5	protein_coding
ENSRNOG00000007128	Nop56	protein_coding
ENSRNOG00000007129	Cd8b	protein_coding
ENSRNOG00000007131	Paxip1	protein_coding
ENSRNOG00000007133	Plxnb2	protein_coding
ENSRNOG00000007134	Strap	protein_coding
ENSRNOG00000007136	Anxa7	protein_coding
ENSRNOG00000007137	Ly6i	protein_coding
ENSRNOG00000007139	Ttpa	protein_coding
ENSRNOG00000007141	Preb	protein_coding
ENSRNOG00000007142	B3gat1	protein_coding
ENSRNOG00000007147	Cyp46a1	protein_coding
ENSRNOG00000007151	Cdk14	protein_coding
ENSRNOG00000007152	Bhlhe40	protein_coding
ENSRNOG00000007158	Qtrt1	protein_coding
ENSRNOG00000007159	Ccl2	protein_coding
ENSRNOG00000007160	Kat14	protein_coding
ENSRNOG00000007164	Cln6	protein_coding
ENSRNOG00000007172	Map4k3	protein_coding
ENSRNOG00000007174	Utp11	protein_coding
ENSRNOG00000007175	Mier1	protein_coding
ENSRNOG00000007177	Poglut3	protein_coding
ENSRNOG00000007178	Cd8a	protein_coding
ENSRNOG00000007184	1700001K19Rikl	protein_coding
ENSRNOG00000007189	Ttc22	protein_coding
ENSRNOG00000007197	Nr1h4	protein_coding
ENSRNOG00000007200	Ikzf3	protein_coding
ENSRNOG00000007202	Sema3d	protein_coding
ENSRNOG00000007203	Psmc6	protein_coding
ENSRNOG00000007206	Cfap20dc	protein_coding
ENSRNOG00000007212	Hyal4	protein_coding
ENSRNOG00000007213	Yars1	protein_coding
ENSRNOG00000007214	Oma1	protein_coding
ENSRNOG00000007218	Leap2	protein_coding
ENSRNOG00000007221	Dut	protein_coding
ENSRNOG00000007224	Bmt2	protein_coding
ENSRNOG00000007227	Mien1	protein_coding
ENSRNOG00000007229	Nr0b2	protein_coding
ENSRNOG00000007230	Kank3	protein_coding
ENSRNOG00000007231	Spam1	protein_coding
ENSRNOG00000007232	Lao1	protein_coding
ENSRNOG00000007234	Cyp51	protein_coding
ENSRNOG00000007235	Atp5mc1	protein_coding
ENSRNOG00000007237	Id2	protein_coding
ENSRNOG00000007238	LOC297756	protein_coding
ENSRNOG00000007240	Rrs1	protein_coding
ENSRNOG00000007241	Fnbp4	protein_coding
ENSRNOG00000007242	Ehmt1	protein_coding
ENSRNOG00000007243	Havcr1	protein_coding
ENSRNOG00000007246	Atxn7	protein_coding
ENSRNOG00000007247	A2ml1	protein_coding
ENSRNOG00000007249	Cdkn1b	protein_coding
ENSRNOG00000007250	Six4	protein_coding
ENSRNOG00000007253	Cbll1	protein_coding
ENSRNOG00000007254	Ttc9	protein_coding
ENSRNOG00000007255	Zpbp2	protein_coding
ENSRNOG00000007256	C5h8orf88	protein_coding
ENSRNOG00000007258	Sbspon	protein_coding
ENSRNOG00000007261	Gli2	protein_coding
ENSRNOG00000007262	Ccdc134	protein_coding
ENSRNOG00000007266	C8h11orf65	protein_coding
ENSRNOG00000007267	Mnat1	protein_coding
ENSRNOG00000007268	C10h16orf90	protein_coding
ENSRNOG00000007270	Il12rb2	protein_coding
ENSRNOG00000007271	Map3k9	protein_coding
ENSRNOG00000007272	Rnf103	protein_coding
ENSRNOG00000007280	Naa60	protein_coding
ENSRNOG00000007281	Flnc	protein_coding
ENSRNOG00000007283	Erlec1	protein_coding
ENSRNOG00000007284	Slc2a1	protein_coding
ENSRNOG00000007285	Tp53rkb	protein_coding
ENSRNOG00000007286	Mdm1	protein_coding
ENSRNOG00000007288	M1ap	protein_coding
ENSRNOG00000007290	Atp1a2	protein_coding
ENSRNOG00000007291	Terf1	protein_coding
ENSRNOG00000007292	Spdl1	protein_coding
ENSRNOG00000007294	Sntg1	protein_coding
ENSRNOG00000007299	Caap1	protein_coding
ENSRNOG00000007300	C1qtnf6	protein_coding
ENSRNOG00000007301	Gdf9	protein_coding
ENSRNOG00000007302	Fbn1	protein_coding
ENSRNOG00000007304	Herc3	protein_coding
ENSRNOG00000007307	Syde1	protein_coding
ENSRNOG00000007310	Klrb1b	protein_coding
ENSRNOG00000007315	Thoc2	protein_coding
ENSRNOG00000007316	Idh3b	protein_coding
ENSRNOG00000007319	Trib3	protein_coding
ENSRNOG00000007320	Fam3d	protein_coding
ENSRNOG00000007323	Ric8b	protein_coding
ENSRNOG00000007324	Plxna2	protein_coding
ENSRNOG00000007325	Usp28	protein_coding
ENSRNOG00000007326	Prepl	protein_coding
ENSRNOG00000007327	Pars2	protein_coding
ENSRNOG00000007329	Frmd6	protein_coding
ENSRNOG00000007330	Capzb	protein_coding
ENSRNOG00000007331	Rragd	protein_coding
ENSRNOG00000007332	Sstr3	protein_coding
ENSRNOG00000007333	Wdr20	protein_coding
ENSRNOG00000007335	Ccl11	protein_coding
ENSRNOG00000007338	Fbln2	protein_coding
ENSRNOG00000007340	Dcp1b	protein_coding
ENSRNOG00000007341	Mroh8	protein_coding
ENSRNOG00000007345	Amot	protein_coding
ENSRNOG00000007346	Tamalin	protein_coding
ENSRNOG00000007348	Or1i2	protein_coding
ENSRNOG00000007349	Ascc2	protein_coding
ENSRNOG00000007350	Rac2	protein_coding
ENSRNOG00000007351	Ggh	protein_coding
ENSRNOG00000007352	Casp14	protein_coding
ENSRNOG00000007354	Trpa1	protein_coding
ENSRNOG00000007356	Chmp3	protein_coding
ENSRNOG00000007359	Gca	protein_coding
ENSRNOG00000007364	Rab15	protein_coding
ENSRNOG00000007365	Il22	protein_coding
ENSRNOG00000007367	Septin4	protein_coding
ENSRNOG00000007369	Shisa4	protein_coding
ENSRNOG00000007370	Rnf144a	protein_coding
ENSRNOG00000007371	Rbmx2	protein_coding
ENSRNOG00000007372	Casp1	protein_coding
ENSRNOG00000007375	Tektl1	protein_coding
ENSRNOG00000007377	Slit3	protein_coding
ENSRNOG00000007378	Acox2	protein_coding
ENSRNOG00000007387	Per1	protein_coding
ENSRNOG00000007390	Nfkbia	protein_coding
ENSRNOG00000007391	Hes7	protein_coding
ENSRNOG00000007393	Ndrg1	protein_coding
ENSRNOG00000007395	Baat	protein_coding
ENSRNOG00000007398	Zfp691	protein_coding
ENSRNOG00000007400	Srebf2	protein_coding
ENSRNOG00000007402	LOC103694242	protein_coding
ENSRNOG00000007404	Svbp	protein_coding
ENSRNOG00000007405	Krba1	protein_coding
ENSRNOG00000007407	Ndufa12	protein_coding
ENSRNOG00000007408	Ebf4	protein_coding
ENSRNOG00000007410	Dab1	protein_coding
ENSRNOG00000007412	Dok1	protein_coding
ENSRNOG00000007415	Ptgs1	protein_coding
ENSRNOG00000007416	Clp1	protein_coding
ENSRNOG00000007418	Ipo9	protein_coding
ENSRNOG00000007419	Pank3	protein_coding
ENSRNOG00000007420	Hrh1	protein_coding
ENSRNOG00000007422	Vav2	protein_coding
ENSRNOG00000007426	Tmem64	protein_coding
ENSRNOG00000007427	Entpd6	protein_coding
ENSRNOG00000007430	Slx4ip	protein_coding
ENSRNOG00000007431	Shroom1	protein_coding
ENSRNOG00000007432	Polr3b	protein_coding
ENSRNOG00000007433	Cyb561	protein_coding
ENSRNOG00000007434	Ube2j1	protein_coding
ENSRNOG00000007436	Tedc2	protein_coding
ENSRNOG00000007437	Irf5	protein_coding
ENSRNOG00000007439	Unc13d	protein_coding
ENSRNOG00000007440	Dzank1	protein_coding
ENSRNOG00000007441	Klhl32	protein_coding
ENSRNOG00000007442	Ubl7	protein_coding
ENSRNOG00000007443	Jag1	protein_coding
ENSRNOG00000007445	Asph	protein_coding
ENSRNOG00000007446	Apip	protein_coding
ENSRNOG00000007447	Pla2g4b	protein_coding
ENSRNOG00000007454	Aloxe3	protein_coding
ENSRNOG00000007455	Tmem132e	protein_coding
ENSRNOG00000007456	Calb1	protein_coding
ENSRNOG00000007457	Serping1	protein_coding
ENSRNOG00000007459	Pcnx1	protein_coding
ENSRNOG00000007462	Septin8	protein_coding
ENSRNOG00000007467	Ace3	protein_coding
ENSRNOG00000007468	Ifng	protein_coding
ENSRNOG00000007472	Setd5	protein_coding
ENSRNOG00000007477	Edn3	protein_coding
ENSRNOG00000007478	Cry2	protein_coding
ENSRNOG00000007483	Ccnf	protein_coding
ENSRNOG00000007484	Ehf	protein_coding
ENSRNOG00000007485	Arfgef2	protein_coding
ENSRNOG00000007486	Atg7	protein_coding
ENSRNOG00000007489	Zfp41	protein_coding
ENSRNOG00000007490	Gabrr2	protein_coding
ENSRNOG00000007491	Hoxb13	protein_coding
ENSRNOG00000007492	Rpn2	protein_coding
ENSRNOG00000007493	Xrcc2	protein_coding
ENSRNOG00000007495	Smpx	protein_coding
ENSRNOG00000007496	Mtmr4	protein_coding
ENSRNOG00000007500	Top1mt	protein_coding
ENSRNOG00000007504	Actr10	protein_coding
ENSRNOG00000007508	Lrtm2	protein_coding
ENSRNOG00000007509	Slc1a6	protein_coding
ENSRNOG00000007512	Srp14	protein_coding
ENSRNOG00000007515	Kif3a	protein_coding
ENSRNOG00000007516	Smtnl1	protein_coding
ENSRNOG00000007518	Nckap1	protein_coding
ENSRNOG00000007519	Tmem43	protein_coding
ENSRNOG00000007523	Cct6b	protein_coding
ENSRNOG00000007525	Defb22	protein_coding
ENSRNOG00000007527	Tm2d1	protein_coding
ENSRNOG00000007528	Kcnh7	protein_coding
ENSRNOG00000007529	Bmf	protein_coding
ENSRNOG00000007532	C3h9orf78	protein_coding
ENSRNOG00000007539	Rsad2	protein_coding
ENSRNOG00000007540	Msc	protein_coding
ENSRNOG00000007541	Fhl3	protein_coding
ENSRNOG00000007542	Scg5	protein_coding
ENSRNOG00000007544	Il23r	protein_coding
ENSRNOG00000007545	Angptl4	protein_coding
ENSRNOG00000007546	Asns	protein_coding
ENSRNOG00000007548	Polr3f	protein_coding
ENSRNOG00000007551	Patj	protein_coding
ENSRNOG00000007552	Arhgap36	protein_coding
ENSRNOG00000007561	Glb1l2	protein_coding
ENSRNOG00000007564	Evc	protein_coding
ENSRNOG00000007567	Rem1	protein_coding
ENSRNOG00000007568	Spata6	protein_coding
ENSRNOG00000007570	Dera	protein_coding
ENSRNOG00000007573	Hoxb9	protein_coding
ENSRNOG00000007574	Padi2	protein_coding
ENSRNOG00000007575	Plppr1	protein_coding
ENSRNOG00000007581	Slc17a8	protein_coding
ENSRNOG00000007582	Zswim4	protein_coding
ENSRNOG00000007583	Pygb	protein_coding
ENSRNOG00000007584	Ehd4	protein_coding
ENSRNOG00000007585	Hoxb8	protein_coding
ENSRNOG00000007587	Tcp11l2	protein_coding
ENSRNOG00000007590	Eya1	protein_coding
ENSRNOG00000007591	Slc45a3	protein_coding
ENSRNOG00000007596	Rffl	protein_coding
ENSRNOG00000007597	Rhpn1	protein_coding
ENSRNOG00000007600	Igsf1	protein_coding
ENSRNOG00000007601	Inhbe	protein_coding
ENSRNOG00000007603	Gabrr1	protein_coding
ENSRNOG00000007604	Igsf8	protein_coding
ENSRNOG00000007605	AABR07052430.1	protein_coding
ENSRNOG00000007606	Rnf43	protein_coding
ENSRNOG00000007607	Nr4a1	protein_coding
ENSRNOG00000007608	Fezf1	protein_coding
ENSRNOG00000007610	Gdf11	protein_coding
ENSRNOG00000007611	Hoxb7	protein_coding
ENSRNOG00000007613	C1qtnf5	protein_coding
ENSRNOG00000007622	Arrdc1	protein_coding
ENSRNOG00000007624	Il4	protein_coding
ENSRNOG00000007625	B3galt1	protein_coding
ENSRNOG00000007628	Ptp4a3	protein_coding
ENSRNOG00000007629	Sf3a3	protein_coding
ENSRNOG00000007632	Mss51	protein_coding
ENSRNOG00000007636	Cadps2	protein_coding
ENSRNOG00000007637	Acer2	protein_coding
ENSRNOG00000007639	C8b	protein_coding
ENSRNOG00000007644	Yy2	protein_coding
ENSRNOG00000007645	Kcnj9	protein_coding
ENSRNOG00000007646	Sipa1l1	protein_coding
ENSRNOG00000007647	Oprk1	protein_coding
ENSRNOG00000007648	Rab11b	protein_coding
ENSRNOG00000007649	Dnm2	protein_coding
ENSRNOG00000007650	Cd63	protein_coding
ENSRNOG00000007652	Il13	protein_coding
ENSRNOG00000007654	Lrig3	protein_coding
ENSRNOG00000007655	Zfp174	protein_coding
ENSRNOG00000007657	Col27a1	protein_coding
ENSRNOG00000007660	Fntb	protein_coding
ENSRNOG00000007662	Zfp800	protein_coding
ENSRNOG00000007664	Tnfrsf13c	protein_coding
ENSRNOG00000007665	Cse1l	protein_coding
ENSRNOG00000007666	Cacnb4	protein_coding
ENSRNOG00000007668	Mafa	protein_coding
ENSRNOG00000007671	Smu1	protein_coding
ENSRNOG00000007673	Ppig	protein_coding
ENSRNOG00000007675	Gpr63	protein_coding
ENSRNOG00000007678	Zfp263	protein_coding
ENSRNOG00000007679	Cyth4	protein_coding
ENSRNOG00000007680	Fhl5	protein_coding
ENSRNOG00000007681	Brd3	protein_coding
ENSRNOG00000007682	Gria3	protein_coding
ENSRNOG00000007684	Zc3h3	protein_coding
ENSRNOG00000007686	Septin3	protein_coding
ENSRNOG00000007687	Sema7a	protein_coding
ENSRNOG00000007688	Sms	protein_coding
ENSRNOG00000007690	Cmpk2	protein_coding
ENSRNOG00000007692	Ift52	protein_coding
ENSRNOG00000007697	C8a	protein_coding
ENSRNOG00000007699	Golga5	protein_coding
ENSRNOG00000007700	Inhbc	protein_coding
ENSRNOG00000007701	Thoc7	protein_coding
ENSRNOG00000007706	Prkaa2	protein_coding
ENSRNOG00000007707	Zfp467	protein_coding
ENSRNOG00000007710	Usp20	protein_coding
ENSRNOG00000007713	Tmcc3	protein_coding
ENSRNOG00000007717	Slc15a5	protein_coding
ENSRNOG00000007719	Ccnc	protein_coding
ENSRNOG00000007720	Rnf26	protein_coding
ENSRNOG00000007722	Tlcd3a	protein_coding
ENSRNOG00000007726	Mcam	protein_coding
ENSRNOG00000007728	Gsdmd	protein_coding
ENSRNOG00000007730	Vom2r53	protein_coding
ENSRNOG00000007732	Slc35c1	protein_coding
ENSRNOG00000007733	Arhgef9	protein_coding
ENSRNOG00000007735	Pigm	protein_coding
ENSRNOG00000007738	Mcts2	protein_coding
ENSRNOG00000007739	Rars1	protein_coding
ENSRNOG00000007743	Mgst1	protein_coding
ENSRNOG00000007744	Ehd3	protein_coding
ENSRNOG00000007748	Tex15	protein_coding
ENSRNOG00000007752	Zmynd19	protein_coding
ENSRNOG00000007753	Plaa	protein_coding
ENSRNOG00000007755	Pm20d2	protein_coding
ENSRNOG00000007756	Atg101	protein_coding
ENSRNOG00000007759	Foxd2	protein_coding
ENSRNOG00000007763	Plod1	protein_coding
ENSRNOG00000007764	Frmd4b	protein_coding
ENSRNOG00000007765	Frzb	protein_coding
ENSRNOG00000007766	Pqbp1	protein_coding
ENSRNOG00000007769	Marchf2	protein_coding
ENSRNOG00000007770	Foxe3	protein_coding
ENSRNOG00000007775	Cmpk1	protein_coding
ENSRNOG00000007778	Alox15b	protein_coding
ENSRNOG00000007779	Kank4	protein_coding
ENSRNOG00000007781	Stau1	protein_coding
ENSRNOG00000007782	Ghrh	protein_coding
ENSRNOG00000007784	Rdh5	protein_coding
ENSRNOG00000007785	Trmt5	protein_coding
ENSRNOG00000007792	Gcc1	protein_coding
ENSRNOG00000007793	Pnrc1	protein_coding
ENSRNOG00000007795	Gpr20	protein_coding
ENSRNOG00000007799	Fam151a	protein_coding
ENSRNOG00000007801	R3hdm2	protein_coding
ENSRNOG00000007804	C1galt1	protein_coding
ENSRNOG00000007805	Mybl2	protein_coding
ENSRNOG00000007806	Arf5	protein_coding
ENSRNOG00000007811	Klrb1c	protein_coding
